portfolio_id,flow_date,buy_flow,sell_flow,net_cash_flow,dividend_income,buy_count,sell_count,dividend_count
18,2025-08-08,64062109.43,0.00,64062109.43,0.00,1,0,0
18,2025-08-11,0.00,83428371.36,-83428371.36,0.00,0,1,0
18,2025-08-13,0.00,41824790.28,-41824790.28,0.00,0,1,0
18,2025-08-18,27741789.12,0.00,27741789.12,0.00,1,0,0
18,2025-08-21,49229659.03,0.00,49229659.03,0.00,1,0,0
18,2025-08-22,0.00,0.00,0.00,784005.39,0,0,1
18,2025-08-28,62864688.95,0.00,62864688.95,1122204.37,1,0,1
18,2025-09-02,0.00,52760642.98,-52760642.98,0.00,0,1,0
18,2025-09-03,0.00,17871538.21,-17871538.21,0.00,0,1,0
18,2025-09-05,0.00,129565617.39,-129565617.39,0.00,0,1,0
18,2025-09-09,0.00,229936160.48,-229936160.48,0.00,0,1,0
18,2025-09-10,5676052.05,0.00,5676052.05,0.00,1,0,0
18,2025-09-11,26697728.32,0.00,26697728.32,0.00,1,0,0
18,2025-09-17,0.00,66262579.24,-66262579.24,0.00,0,1,0
18,2025-09-19,0.00,98403417.30,-98403417.30,0.00,0,1,0
18,2025-09-22,0.00,29228511.46,-29228511.46,0.00,0,1,0
18,2025-09-26,23121537.15,0.00,23121537.15,0.00,1,0,0
18,2025-09-30,0.00,48875590.29,-48875590.29,0.00,0,1,0
18,2025-10-08,93085162.80,0.00,93085162.80,0.00,1,0,0
18,2025-10-16,227342526.84,0.00,227342526.84,0.00,1,0,0
18,2025-10-24,47772288.49,0.00,47772288.49,0.00,1,0,0
18,2025-10-27,35351477.81,0.00,35351477.81,0.00,1,0,0
18,2025-10-28,23544873.51,0.00,23544873.51,0.00,1,0,0
18,2025-10-29,62629852.19,0.00,62629852.19,0.00,1,0,0
18,2025-11-03,73823038.40,0.00,73823038.40,0.00,1,0,0
18,2025-11-06,0.00,38677658.36,-38677658.36,0.00,0,1,0
18,2025-11-11,0.00,31405670.78,-31405670.78,0.00,0,1,0
18,2025-11-17,0.00,50402607.44,-50402607.44,0.00,0,1,0
18,2025-11-18,31224599.60,0.00,31224599.60,0.00,1,0,0
18,2025-11-24,0.00,61289554.96,-61289554.96,565436.95,0,1,1
18,2025-11-26,11761504.65,0.00,11761504.65,0.00,1,0,0
18,2025-12-01,24008388.47,0.00,24008388.47,0.00,1,0,0
18,2025-12-03,0.00,0.00,0.00,461014.28,0,0,1
18,2025-12-10,17773085.32,0.00,17773085.32,0.00,1,0,0
18,2025-12-18,21886758.84,0.00,21886758.84,0.00,1,0,0
18,2025-12-22,0.00,114066535.53,-114066535.53,0.00,0,1,0
18,2025-12-30,0.00,37177553.38,-37177553.38,0.00,0,1,0
18,2026-01-01,46082864.42,0.00,46082864.42,0.00,1,0,0
18,2026-01-06,0.00,40484637.68,-40484637.68,0.00,0,1,0
18,2026-01-14,48168495.97,0.00,48168495.97,0.00,1,0,0
18,2026-01-16,41276994.78,0.00,41276994.78,0.00,1,0,0
18,2026-01-20,19861342.33,0.00,19861342.33,0.00,1,0,0
18,2026-01-21,0.00,100691667.91,-100691667.91,0.00,0,1,0
18,2026-01-22,0.00,12703662.91,-12703662.91,0.00,0,1,0
18,2026-01-27,7685555.58,0.00,7685555.58,0.00,1,0,0
18,2026-01-29,0.00,107094693.43,-107094693.43,0.00,0,1,0
18,2026-02-02,0.00,63895879.17,-63895879.17,0.00,0,1,0
18,2026-02-03,27783714.63,0.00,27783714.63,0.00,1,0,0
18,2026-02-05,0.00,223670584.21,-223670584.21,0.00,0,1,0
18,2026-02-09,24023484.02,0.00,24023484.02,0.00,1,0,0
18,2026-02-10,15673646.80,0.00,15673646.80,0.00,1,0,0
18,2026-02-13,26491814.88,0.00,26491814.88,0.00,1,0,0
18,2026-02-16,24056677.84,0.00,24056677.84,0.00,1,0,0
18,2026-02-18,0.00,0.00,0.00,1459189.95,0,0,1
18,2026-02-20,24844182.82,0.00,24844182.82,0.00,1,0,0
18,2026-02-24,12532185.88,0.00,12532185.88,775065.18,1,0,1
18,2026-02-25,30416954.58,0.00,30416954.58,0.00,1,0,0
18,2026-02-26,56583703.93,0.00,56583703.93,0.00,1,0,0
18,2026-03-02,0.00,0.00,0.00,290903.91,0,0,1
18,2026-03-05,0.00,49499283.38,-49499283.38,0.00,0,1,0
18,2026-03-09,24903564.30,0.00,24903564.30,0.00,1,0,0
18,2026-03-11,15465749.42,0.00,15465749.42,0.00,1,0,0
18,2026-03-18,31942161.67,0.00,31942161.67,0.00,1,0,0
18,2026-03-24,0.00,58335807.71,-58335807.71,0.00,0,1,0
18,2026-03-25,0.00,25554188.33,-25554188.33,0.00,0,1,0
18,2026-03-27,47050908.36,0.00,47050908.36,0.00,1,0,0
18,2026-04-02,16276544.42,0.00,16276544.42,0.00,1,0,0
18,2026-04-07,45798416.75,0.00,45798416.75,0.00,1,0,0
18,2026-04-08,20908081.19,0.00,20908081.19,0.00,1,0,0
18,2026-04-09,72909908.20,0.00,72909908.20,0.00,1,0,0
18,2026-04-15,37069003.38,0.00,37069003.38,0.00,1,0,0
18,2026-04-16,0.00,105153502.28,-105153502.28,0.00,0,1,0
18,2026-04-22,0.00,26749187.36,-26749187.36,0.00,0,1,0
18,2026-04-23,64967343.55,0.00,64967343.55,0.00,1,0,0
18,2026-04-24,27244371.77,0.00,27244371.77,0.00,1,0,0
18,2026-04-27,42870022.35,0.00,42870022.35,0.00,1,0,0
18,2026-04-29,0.00,11267499.60,-11267499.60,0.00,0,1,0
18,2026-05-04,10290898.35,0.00,10290898.35,0.00,1,0,0
18,2026-05-08,35718906.14,0.00,35718906.14,0.00,1,0,0
18,2026-05-12,0.00,65040693.52,-65040693.52,0.00,0,1,0
18,2026-05-13,0.00,48369667.98,-48369667.98,0.00,0,1,0
18,2026-05-14,0.00,34088645.64,-34088645.64,0.00,0,1,0
18,2026-05-19,0.00,56633796.59,-56633796.59,0.00,0,1,0
18,2026-05-20,37867121.73,0.00,37867121.73,0.00,1,0,0
18,2026-05-21,85440764.10,0.00,85440764.10,0.00,1,0,0
18,2026-05-26,0.00,251428024.83,-251428024.83,0.00,0,1,0
18,2026-05-28,0.00,133082850.84,-133082850.84,249898.32,0,1,1
18,2026-05-29,90986902.33,0.00,90986902.33,0.00,1,0,0
18,2026-06-01,110637988.70,0.00,110637988.70,0.00,1,0,0
18,2026-06-04,64257697.91,0.00,64257697.91,0.00,1,0,0
18,2026-06-08,26191725.93,0.00,26191725.93,1111758.64,1,0,1
18,2026-06-09,38013314.94,0.00,38013314.94,0.00,1,0,0
18,2026-06-10,0.00,0.00,0.00,1327030.15,0,0,1
18,2026-06-12,36405737.43,0.00,36405737.43,0.00,1,0,0
18,2026-06-15,31656458.56,0.00,31656458.56,1456291.66,1,0,1
18,2026-06-18,156425950.03,0.00,156425950.03,0.00,1,0,0
18,2026-06-19,52213038.02,0.00,52213038.02,1188970.14,1,0,1
18,2026-06-22,0.00,0.00,0.00,2403932.17,0,0,1
18,2026-06-23,44828570.68,0.00,44828570.68,0.00,1,0,0
18,2026-06-24,47017661.65,0.00,47017661.65,0.00,1,0,0
18,2026-06-26,43072773.36,0.00,43072773.36,0.00,1,0,0
18,2026-06-30,0.00,0.00,0.00,251106.50,0,0,1
18,2026-07-01,0.00,110516366.09,-110516366.09,457586.63,0,1,1
18,2026-07-03,0.00,0.00,0.00,2117731.21,0,0,1
18,2026-07-06,41328821.37,0.00,41328821.37,0.00,1,0,0
18,2026-07-07,0.00,32669358.16,-32669358.16,0.00,0,1,0
18,2026-07-10,0.00,0.00,0.00,1012091.07,0,0,1
18,2026-07-14,0.00,0.00,0.00,1331456.58,0,0,1
18,2026-07-17,0.00,52358535.71,-52358535.71,0.00,0,1,0
18,2026-07-20,0.00,0.00,0.00,2552501.94,0,0,1
18,2026-07-22,16515442.80,0.00,16515442.80,1055762.88,1,0,1
18,2026-07-27,39045080.97,0.00,39045080.97,0.00,1,0,0
18,2026-07-28,0.00,73316848.73,-73316848.73,0.00,0,1,0
18,2026-07-31,30043440.70,0.00,30043440.70,0.00,1,0,0
18,2026-08-04,37584113.73,0.00,37584113.73,0.00,1,0,0
18,2026-08-05,23756198.39,0.00,23756198.39,0.00,1,0,0
18,2026-08-06,0.00,0.00,0.00,3741191.92,0,0,1
18,2026-08-07,47102000.21,0.00,47102000.21,0.00,1,0,0
18,2026-08-10,0.00,12765522.70,-12765522.70,0.00,0,1,0
18,2026-08-12,0.00,34024420.89,-34024420.89,0.00,0,1,0
18,2026-08-14,51894909.10,0.00,51894909.10,0.00,1,0,0
18,2026-08-17,53348201.15,0.00,53348201.15,0.00,1,0,0
18,2026-08-19,62751369.81,0.00,62751369.81,1129717.42,1,0,1
18,2026-08-20,53943087.80,0.00,53943087.80,6825705.25,1,0,1
18,2026-08-25,0.00,0.00,0.00,4244993.16,0,0,1
18,2026-08-26,61479282.83,0.00,61479282.83,0.00,1,0,0
18,2026-08-27,0.00,31622132.22,-31622132.22,0.00,0,1,0
18,2026-08-28,65416430.52,0.00,65416430.52,0.00,1,0,0
18,2026-09-02,0.00,12245329.39,-12245329.39,0.00,0,1,0
18,2026-09-03,0.00,13132726.49,-13132726.49,0.00,0,1,0
18,2026-09-04,13556318.76,0.00,13556318.76,0.00,1,0,0
18,2026-09-10,16330135.47,0.00,16330135.47,0.00,1,0,0
18,2026-09-16,36690226.10,0.00,36690226.10,0.00,1,0,0
18,2026-09-18,9904119.24,0.00,9904119.24,0.00,1,0,0
18,2026-09-24,51963719.85,0.00,51963719.85,0.00,1,0,0
18,2026-09-28,23153112.17,0.00,23153112.17,0.00,1,0,0
18,2026-09-30,39717677.13,0.00,39717677.13,0.00,1,0,0
18,2026-10-01,30471300.75,0.00,30471300.75,0.00,1,0,0
18,2026-10-05,0.00,29966374.52,-29966374.52,0.00,0,1,0
18,2026-10-07,40938709.16,0.00,40938709.16,0.00,1,0,0
18,2026-10-09,0.00,24310316.82,-24310316.82,0.00,0,1,0
18,2026-10-13,0.00,39873461.01,-39873461.01,0.00,0,1,0
18,2026-10-14,0.00,76613760.07,-76613760.07,0.00,0,1,0
18,2026-10-15,29067133.15,0.00,29067133.15,0.00,1,0,0
18,2026-10-22,16614684.92,0.00,16614684.92,0.00,1,0,0
18,2026-10-23,0.00,70761645.57,-70761645.57,0.00,0,1,0
18,2026-10-28,0.00,8334869.07,-8334869.07,1155685.23,0,1,1
18,2026-10-29,0.00,19132467.26,-19132467.26,0.00,0,1,0
18,2026-10-30,0.00,321536941.99,-321536941.99,0.00,0,1,0
18,2026-11-02,0.00,161123324.16,-161123324.16,0.00,0,1,0
18,2026-11-04,187154153.62,0.00,187154153.62,0.00,1,0,0
18,2026-11-05,0.00,0.00,0.00,242432.71,0,0,1
18,2026-11-06,0.00,109600556.23,-109600556.23,0.00,0,1,0
18,2026-11-09,0.00,90876163.97,-90876163.97,0.00,0,1,0
18,2026-11-12,12726997.05,0.00,12726997.05,0.00,1,0,0
18,2026-11-13,0.00,150590643.62,-150590643.62,0.00,0,1,0
18,2026-11-18,5908264.86,0.00,5908264.86,0.00,1,0,0
18,2026-11-19,19103674.68,0.00,19103674.68,0.00,1,0,0
18,2026-11-20,28385376.55,0.00,28385376.55,0.00,1,0,0
18,2026-11-25,24851405.21,0.00,24851405.21,0.00,1,0,0
18,2026-11-26,0.00,0.00,0.00,708593.37,0,0,1
18,2026-11-30,0.00,73348756.88,-73348756.88,0.00,0,1,0
18,2026-12-01,29268903.62,0.00,29268903.62,0.00,1,0,0
18,2026-12-02,78443014.70,0.00,78443014.70,0.00,1,0,0
18,2026-12-10,28688930.95,0.00,28688930.95,0.00,1,0,0
18,2026-12-11,0.00,0.00,0.00,1571016.10,0,0,1
18,2026-12-16,61685768.32,0.00,61685768.32,0.00,1,0,0
18,2026-12-23,58216489.75,0.00,58216489.75,0.00,1,0,0
18,2026-12-29,34858489.66,0.00,34858489.66,0.00,1,0,0
19,2025-07-02,214611300.25,0.00,214611300.25,0.00,1,0,0
19,2025-07-03,194787645.88,0.00,194787645.88,0.00,1,0,0
19,2025-07-04,234446341.41,0.00,234446341.41,0.00,1,0,0
19,2025-07-07,356063337.02,0.00,356063337.02,0.00,1,0,0
19,2025-07-09,95889500.92,0.00,95889500.92,0.00,1,0,0
19,2025-07-11,151474040.29,0.00,151474040.29,0.00,1,0,0
19,2025-07-14,395722320.97,0.00,395722320.97,0.00,1,0,0
19,2025-07-16,127341068.39,0.00,127341068.39,0.00,1,0,0
19,2025-07-17,130900933.84,0.00,130900933.84,0.00,1,0,0
19,2025-07-21,959256773.89,0.00,959256773.89,0.00,1,0,0
19,2025-07-23,316127603.68,0.00,316127603.68,0.00,1,0,0
19,2025-07-24,0.00,167647412.60,-167647412.60,0.00,0,1,0
19,2025-08-12,44241378.65,0.00,44241378.65,0.00,1,0,0
19,2025-08-21,0.00,0.00,0.00,1005947.77,0,0,1
19,2025-08-28,0.00,0.00,0.00,4424952.39,0,0,2
19,2025-09-03,0.00,72889793.97,-72889793.97,0.00,0,1,0
19,2025-09-11,70397627.85,0.00,70397627.85,0.00,1,0,0
19,2025-09-16,0.00,106266634.64,-106266634.64,0.00,0,1,0
19,2025-10-01,0.00,58732272.26,-58732272.26,0.00,0,1,0
19,2025-10-10,59176829.43,0.00,59176829.43,0.00,1,0,0
19,2025-10-15,0.00,31705213.21,-31705213.21,0.00,0,1,0
19,2025-10-30,0.00,90812460.34,-90812460.34,0.00,0,1,0
19,2025-11-03,40552179.78,0.00,40552179.78,0.00,1,0,0
19,2025-11-18,0.00,0.00,0.00,1377195.25,0,0,1
19,2025-11-25,0.00,31433303.60,-31433303.60,0.00,0,1,0
19,2025-12-02,51465173.60,0.00,51465173.60,0.00,1,0,0
19,2025-12-10,0.00,67249289.58,-67249289.58,0.00,0,1,0
19,2025-12-19,39436291.67,0.00,39436291.67,0.00,1,0,0
19,2025-12-29,0.00,460167033.68,-460167033.68,0.00,0,1,0
19,2026-01-08,0.00,33322678.17,-33322678.17,0.00,0,1,0
19,2026-01-12,27232939.63,0.00,27232939.63,0.00,1,0,0
19,2026-01-20,0.00,158573217.21,-158573217.21,0.00,0,1,0
19,2026-02-05,0.00,167940019.92,-167940019.92,0.00,0,1,0
19,2026-02-12,49421384.95,0.00,49421384.95,0.00,1,0,0
19,2026-02-18,0.00,0.00,0.00,5542267.93,0,0,1
19,2026-02-20,0.00,28684853.24,-28684853.24,0.00,0,1,0
19,2026-03-06,22647409.08,0.00,22647409.08,0.00,1,0,0
19,2026-03-11,19041978.89,0.00,19041978.89,0.00,1,0,0
19,2026-03-18,30177014.33,0.00,30177014.33,0.00,1,0,0
19,2026-04-13,17435528.26,0.00,17435528.26,0.00,1,0,0
19,2026-04-16,0.00,0.00,0.00,626071.93,0,0,1
19,2026-04-23,88431738.42,0.00,88431738.42,0.00,1,0,0
19,2026-04-28,256492303.72,0.00,256492303.72,0.00,1,0,0
19,2026-05-04,0.00,26400205.01,-26400205.01,0.00,0,1,0
19,2026-05-26,52640488.06,0.00,52640488.06,0.00,1,0,0
19,2026-06-02,49668965.36,0.00,49668965.36,0.00,1,0,0
19,2026-06-09,0.00,0.00,0.00,2300926.36,0,0,1
19,2026-06-17,59729275.19,0.00,59729275.19,0.00,1,0,0
19,2026-07-09,0.00,0.00,0.00,476990.63,0,0,1
19,2026-07-15,23943551.93,0.00,23943551.93,0.00,1,0,0
19,2026-07-23,106725810.41,0.00,106725810.41,0.00,1,0,0
19,2026-07-30,63196084.46,0.00,63196084.46,0.00,1,0,0
19,2026-08-03,0.00,0.00,0.00,2193004.00,0,0,1
19,2026-08-14,117385407.53,0.00,117385407.53,0.00,1,0,0
19,2026-08-17,0.00,67646649.31,-67646649.31,0.00,0,1,0
19,2026-09-01,25669062.38,0.00,25669062.38,0.00,1,0,0
19,2026-09-18,25536202.58,0.00,25536202.58,0.00,1,0,0
19,2026-10-07,21829301.35,0.00,21829301.35,0.00,1,0,0
19,2026-10-13,0.00,0.00,0.00,469940.92,0,0,1
19,2026-10-15,21138315.55,0.00,21138315.55,0.00,1,0,0
19,2026-11-06,77568987.03,0.00,77568987.03,0.00,1,0,0
19,2026-11-09,31056688.97,0.00,31056688.97,0.00,1,0,0
19,2026-11-18,200265700.45,0.00,200265700.45,0.00,1,0,0
19,2026-11-23,36018595.82,0.00,36018595.82,0.00,1,0,0
19,2026-12-04,110373709.99,0.00,110373709.99,0.00,1,0,0
19,2026-12-11,0.00,0.00,0.00,12254570.33,0,0,1
19,2026-12-14,82061638.52,0.00,82061638.52,0.00,1,0,0
19,2026-12-22,0.00,54240740.21,-54240740.21,0.00,0,1,0
20,2025-07-09,85108885.34,0.00,85108885.34,1639490.92,1,0,1
20,2025-07-10,76775799.48,0.00,76775799.48,0.00,1,0,0
20,2025-07-11,126197635.47,0.00,126197635.47,0.00,1,0,0
20,2025-07-14,128818315.31,0.00,128818315.31,0.00,1,0,0
20,2025-07-15,100442030.27,0.00,100442030.27,0.00,1,0,0
20,2025-07-16,138942474.54,0.00,138942474.54,0.00,1,0,0
20,2025-07-17,61936462.74,0.00,61936462.74,0.00,1,0,0
20,2025-07-18,75583118.55,0.00,75583118.55,0.00,1,0,0
20,2025-07-21,60953911.06,0.00,60953911.06,0.00,1,0,0
20,2025-07-22,48215831.91,0.00,48215831.91,0.00,1,0,0
20,2025-07-23,84430869.45,0.00,84430869.45,0.00,1,0,0
20,2025-07-24,81670087.13,0.00,81670087.13,2632804.33,1,0,1
20,2025-07-25,49474425.56,0.00,49474425.56,729098.14,1,0,1
20,2025-07-28,78585774.69,0.00,78585774.69,0.00,1,0,0
20,2025-07-29,89449356.54,0.00,89449356.54,0.00,1,0,0
20,2025-07-30,69912932.69,0.00,69912932.69,0.00,1,0,0
20,2025-07-31,61045108.29,0.00,61045108.29,0.00,1,0,0
20,2025-08-01,150166581.20,0.00,150166581.20,1288901.61,1,0,2
20,2025-08-04,101895330.91,0.00,101895330.91,0.00,1,0,0
20,2025-08-05,68238581.08,0.00,68238581.08,0.00,1,0,0
20,2025-08-06,52501851.09,0.00,52501851.09,0.00,1,0,0
20,2025-08-07,32604744.33,0.00,32604744.33,0.00,1,0,0
20,2025-08-08,17759315.95,0.00,17759315.95,917797.70,1,0,1
20,2025-08-11,0.00,0.00,0.00,4164019.93,0,0,3
20,2025-08-13,0.00,0.00,0.00,1595490.77,0,0,1
20,2025-08-19,43648425.27,0.00,43648425.27,0.00,1,0,0
20,2025-08-22,8408063.03,0.00,8408063.03,987708.84,1,0,1
20,2025-09-05,0.00,0.00,0.00,1231912.87,0,0,1
20,2025-09-08,26437349.68,0.00,26437349.68,0.00,1,0,0
20,2025-09-10,0.00,28682558.00,-28682558.00,0.00,0,1,0
20,2025-09-16,0.00,14463867.68,-14463867.68,0.00,0,1,0
20,2025-09-17,0.00,0.00,0.00,2201610.23,0,0,1
20,2025-09-19,16107116.78,0.00,16107116.78,0.00,1,0,0
20,2025-09-25,8942773.74,0.00,8942773.74,0.00,1,0,0
20,2025-10-06,0.00,0.00,0.00,1081182.75,0,0,1
20,2025-10-09,17621698.82,0.00,17621698.82,0.00,1,0,0
20,2025-10-10,19718371.40,0.00,19718371.40,0.00,1,0,0
20,2025-10-14,0.00,88280160.66,-88280160.66,0.00,0,1,0
20,2025-10-17,0.00,78044752.42,-78044752.42,0.00,0,1,0
20,2025-10-20,0.00,54850051.33,-54850051.33,0.00,0,1,0
20,2025-10-24,0.00,0.00,0.00,886206.30,0,0,1
20,2025-10-29,9871735.97,0.00,9871735.97,0.00,1,0,0
20,2025-11-13,0.00,23252380.23,-23252380.23,0.00,0,1,0
20,2025-11-18,0.00,35287559.16,-35287559.16,0.00,0,1,0
20,2025-11-24,0.00,0.00,0.00,1061700.08,0,0,1
20,2025-12-09,0.00,0.00,0.00,328169.81,0,0,1
20,2025-12-11,0.00,40731304.00,-40731304.00,0.00,0,1,0
20,2025-12-24,5350329.91,0.00,5350329.91,0.00,1,0,0
20,2025-12-26,0.00,57058438.70,-57058438.70,0.00,0,1,0
20,2025-12-29,0.00,70831789.44,-70831789.44,0.00,0,1,0
20,2025-12-31,16652943.11,0.00,16652943.11,0.00,1,0,0
20,2026-01-09,16307726.48,0.00,16307726.48,0.00,1,0,0
20,2026-01-20,0.00,14576800.90,-14576800.90,0.00,0,1,0
20,2026-02-09,0.00,12141901.91,-12141901.91,0.00,0,1,0
20,2026-02-19,0.00,42559919.53,-42559919.53,0.00,0,1,0
20,2026-02-20,76774589.30,0.00,76774589.30,0.00,1,0,0
20,2026-03-02,0.00,0.00,0.00,164974.70,0,0,1
20,2026-03-05,0.00,39517305.18,-39517305.18,0.00,0,1,0
20,2026-03-06,22316991.93,0.00,22316991.93,0.00,1,0,0
20,2026-03-23,81670734.25,0.00,81670734.25,0.00,1,0,0
20,2026-03-24,0.00,19223303.80,-19223303.80,0.00,0,1,0
20,2026-03-30,0.00,33075646.59,-33075646.59,0.00,0,1,0
20,2026-04-01,0.00,8548610.74,-8548610.74,0.00,0,1,0
20,2026-04-06,0.00,0.00,0.00,1502343.12,0,0,1
20,2026-04-08,0.00,26011876.52,-26011876.52,0.00,0,1,0
20,2026-04-16,19114092.93,0.00,19114092.93,0.00,1,0,0
20,2026-04-23,16532501.49,0.00,16532501.49,0.00,1,0,0
20,2026-04-24,0.00,0.00,0.00,1578814.63,0,0,1
20,2026-04-29,0.00,0.00,0.00,563154.86,0,0,1
20,2026-05-06,32344816.20,0.00,32344816.20,0.00,1,0,0
20,2026-05-13,0.00,0.00,0.00,862296.64,0,0,1
20,2026-05-21,0.00,0.00,0.00,406765.28,0,0,1
20,2026-05-28,20442164.33,0.00,20442164.33,141719.99,1,0,1
20,2026-06-01,0.00,25193809.88,-25193809.88,0.00,0,1,0
20,2026-06-05,14251110.13,0.00,14251110.13,825731.92,1,0,1
20,2026-06-10,0.00,0.00,0.00,1105980.65,0,0,1
20,2026-06-12,0.00,0.00,0.00,2156866.70,0,0,1
20,2026-06-15,14668454.29,0.00,14668454.29,694550.38,1,0,1
20,2026-06-16,0.00,0.00,0.00,2600874.50,0,0,2
20,2026-06-23,0.00,0.00,0.00,2733062.43,0,0,1
20,2026-06-24,5315917.12,0.00,5315917.12,0.00,1,0,0
20,2026-06-29,9747234.78,0.00,9747234.78,0.00,1,0,0
20,2026-06-30,0.00,0.00,0.00,587038.86,0,0,1
20,2026-07-02,13411880.68,0.00,13411880.68,0.00,1,0,0
20,2026-07-03,0.00,0.00,0.00,5006222.16,0,0,2
20,2026-07-07,0.00,0.00,0.00,766460.46,0,0,1
20,2026-07-09,14642064.70,0.00,14642064.70,0.00,1,0,0
20,2026-07-13,0.00,11925971.69,-11925971.69,0.00,0,1,0
20,2026-07-14,0.00,0.00,0.00,695753.67,0,0,1
20,2026-07-15,0.00,37776717.33,-37776717.33,0.00,0,1,0
20,2026-07-21,0.00,0.00,0.00,1979922.92,0,0,1
20,2026-07-24,0.00,0.00,0.00,1202886.81,0,0,1
20,2026-07-27,0.00,0.00,0.00,960999.58,0,0,1
20,2026-07-29,34314087.64,0.00,34314087.64,529408.84,1,0,1
20,2026-07-31,12404038.95,0.00,12404038.95,422133.30,1,0,1
20,2026-08-11,0.00,24815124.66,-24815124.66,0.00,0,1,0
20,2026-08-12,0.00,0.00,0.00,2184408.05,0,0,2
20,2026-08-24,0.00,0.00,0.00,342643.77,0,0,1
20,2026-09-04,8411206.88,0.00,8411206.88,0.00,1,0,0
20,2026-09-09,28049921.68,0.00,28049921.68,0.00,1,0,0
20,2026-09-15,0.00,20442423.72,-20442423.72,0.00,0,1,0
20,2026-09-18,15418550.18,0.00,15418550.18,0.00,1,0,0
20,2026-09-29,40654171.69,0.00,40654171.69,0.00,1,0,0
20,2026-10-06,28423878.69,0.00,28423878.69,0.00,1,0,0
20,2026-10-09,38411364.55,0.00,38411364.55,0.00,1,0,0
20,2026-10-30,29884276.87,0.00,29884276.87,0.00,1,0,0
20,2026-11-05,0.00,0.00,0.00,1450596.98,0,0,2
20,2026-11-09,33983173.23,0.00,33983173.23,0.00,1,0,0
20,2026-11-17,47194721.11,0.00,47194721.11,0.00,1,0,0
20,2026-11-19,5548792.54,0.00,5548792.54,0.00,1,0,0
20,2026-11-23,0.00,76894239.95,-76894239.95,0.00,0,1,0
20,2026-11-27,21452624.92,0.00,21452624.92,0.00,1,0,0
20,2026-12-09,3659920.35,0.00,3659920.35,0.00,1,0,0
20,2026-12-16,0.00,30440504.50,-30440504.50,0.00,0,1,0
20,2026-12-18,0.00,24292520.67,-24292520.67,0.00,0,1,0
21,2025-07-11,13869181.89,0.00,13869181.89,0.00,1,0,0
21,2025-07-15,4832636.65,0.00,4832636.65,0.00,1,0,0
21,2025-07-16,14685383.91,0.00,14685383.91,0.00,1,0,0
21,2025-07-17,16036469.65,0.00,16036469.65,0.00,1,0,0
21,2025-07-22,16597708.17,0.00,16597708.17,0.00,1,0,0
21,2025-07-23,6595718.31,0.00,6595718.31,0.00,1,0,0
21,2025-07-24,3574811.25,0.00,3574811.25,0.00,1,0,0
21,2025-07-28,15482052.37,0.00,15482052.37,0.00,1,0,0
21,2025-07-29,22282059.81,0.00,22282059.81,0.00,1,0,0
21,2025-07-31,27834847.23,0.00,27834847.23,0.00,1,0,0
21,2025-08-04,10574131.75,0.00,10574131.75,0.00,1,0,0
21,2025-08-07,26528516.58,0.00,26528516.58,0.00,1,0,0
21,2025-08-08,0.00,5345126.45,-5345126.45,0.00,0,1,0
21,2025-08-25,0.00,4231883.90,-4231883.90,0.00,0,1,0
21,2025-09-02,4217251.11,0.00,4217251.11,0.00,1,0,0
21,2025-09-16,1733128.04,0.00,1733128.04,0.00,1,0,0
21,2025-10-16,4158745.07,0.00,4158745.07,0.00,1,0,0
21,2025-10-30,1665362.65,0.00,1665362.65,0.00,1,0,0
21,2025-11-04,8138750.66,0.00,8138750.66,0.00,1,0,0
21,2025-11-20,3966677.10,0.00,3966677.10,0.00,1,0,0
21,2025-12-08,4958564.32,0.00,4958564.32,0.00,1,0,0
21,2026-01-15,4468062.15,0.00,4468062.15,0.00,1,0,0
21,2026-02-02,944836.75,0.00,944836.75,0.00,1,0,0
21,2026-03-02,0.00,0.00,0.00,75284.59,0,0,1
21,2026-03-16,0.00,12299950.49,-12299950.49,0.00,0,1,0
21,2026-04-10,4933010.96,0.00,4933010.96,0.00,1,0,0
21,2026-04-17,0.00,10678592.65,-10678592.65,0.00,0,1,0
21,2026-04-20,2738099.40,0.00,2738099.40,0.00,1,0,0
21,2026-04-28,0.00,2336463.16,-2336463.16,0.00,0,1,0
21,2026-05-05,0.00,10209358.59,-10209358.59,0.00,0,1,0
21,2026-05-15,0.00,5446894.14,-5446894.14,0.00,0,1,0
21,2026-05-28,0.00,0.00,0.00,64672.53,0,0,1
21,2026-06-17,0.00,0.00,0.00,37509.25,0,0,1
21,2026-06-18,4633158.78,0.00,4633158.78,0.00,1,0,0
21,2026-06-22,826569.80,0.00,826569.80,0.00,1,0,0
21,2026-06-29,1001638.28,0.00,1001638.28,0.00,1,0,0
21,2026-07-17,2149334.48,0.00,2149334.48,0.00,1,0,0
21,2026-07-23,0.00,9688758.64,-9688758.64,0.00,0,1,0
21,2026-07-24,0.00,0.00,0.00,60797.35,0,0,1
21,2026-07-28,0.00,6008262.27,-6008262.27,0.00,0,1,0
21,2026-08-04,7972890.42,0.00,7972890.42,0.00,1,0,0
21,2026-08-20,0.00,0.00,0.00,209309.55,0,0,1
21,2026-08-24,0.00,6277662.64,-6277662.64,0.00,0,1,0
21,2026-09-16,0.00,6006269.12,-6006269.12,0.00,0,1,0
21,2026-09-17,0.00,0.00,0.00,90490.80,0,0,1
21,2026-09-22,1653898.55,0.00,1653898.55,0.00,1,0,0
