holding_id,portfolio_id,instrument_id,as_of_date,quantity,avg_cost,market_value,weight
21100,23,35,2026-05-27,1686.0,148.73,299214.42,0.138209
21101,23,82,2026-05-27,829.0,524.5,431560.82,0.19934
21102,23,94,2026-05-27,215.0,920.83,208784.35,0.096439
21103,23,3,2026-06-02,206.0,2211.88,512043.9,0.24731
21104,23,10,2026-06-02,686.0,176.91,114383.64,0.055246
21105,23,30,2026-06-02,115.0,2072.88,237599.2,0.114757
21106,23,33,2026-06-02,219.0,1163.05,271290.63,0.131029
21107,23,35,2026-06-02,1686.0,148.73,299214.42,0.144516
21108,23,82,2026-06-02,829.0,524.5,431560.82,0.208438
21109,23,94,2026-06-02,215.0,920.83,204363.95,0.098705
21110,23,3,2026-06-09,206.0,2211.88,512043.9,0.240662
21111,23,10,2026-06-09,686.0,176.91,114383.64,0.053761
21112,23,30,2026-06-09,115.0,2072.88,239295.45,0.11247
21113,23,33,2026-06-09,219.0,1163.05,271290.63,0.127507
21114,23,35,2026-06-09,1686.0,148.73,299214.42,0.140632
21115,23,82,2026-06-09,829.0,524.5,487054.08,0.228917
21116,23,94,2026-06-09,215.0,920.83,204363.95,0.096052
21117,23,3,2026-07-03,206.0,2211.88,519389.86,0.201761
21118,23,6,2026-07-03,109.0,3830.23,417495.07,0.162179
21119,23,10,2026-07-03,686.0,176.91,126217.14,0.04903
21120,23,30,2026-07-03,115.0,2072.88,251584.35,0.09773
21121,23,33,2026-07-03,219.0,1163.05,271290.63,0.105385
21122,23,35,2026-07-03,1686.0,148.73,299214.42,0.116232
21123,23,82,2026-07-03,829.0,524.5,487054.08,0.1892
21124,23,94,2026-07-03,215.0,920.83,202033.35,0.078482
21125,23,3,2026-07-06,206.0,2211.88,519389.86,0.201761
21126,23,6,2026-07-06,109.0,3830.23,417495.07,0.162179
21127,23,10,2026-07-06,686.0,176.91,126217.14,0.04903
21128,23,30,2026-07-06,115.0,2072.88,251584.35,0.09773
21129,23,33,2026-07-06,219.0,1163.05,271290.63,0.105385
21130,23,35,2026-07-06,1686.0,148.73,299214.42,0.116232
21131,23,82,2026-07-06,829.0,524.5,487054.08,0.1892
21132,23,94,2026-07-06,215.0,920.83,202033.35,0.078482
21133,23,3,2026-07-15,206.0,2211.88,519389.86,0.19777
21134,23,6,2026-07-15,109.0,3830.23,452805.62,0.172416
21135,23,10,2026-07-15,686.0,176.91,132349.98,0.050395
21136,23,30,2026-07-15,115.0,2072.88,262096.5,0.099799
21137,23,33,2026-07-15,219.0,1163.05,271290.63,0.1033
21138,23,35,2026-07-15,1686.0,148.73,299214.42,0.113933
21139,23,82,2026-07-15,829.0,524.5,487054.08,0.185457
21140,23,94,2026-07-15,215.0,920.83,202033.35,0.076929
21141,23,3,2026-07-28,206.0,2211.88,519389.86,0.192374
21142,23,6,2026-07-28,109.0,3830.23,452805.62,0.167712
21143,23,10,2026-07-28,686.0,176.91,139786.22,0.051775
21144,23,30,2026-07-28,115.0,2072.88,262096.5,0.097076
21145,23,33,2026-07-28,219.0,1163.05,271290.63,0.100482
21146,23,35,2026-07-28,1686.0,148.73,315990.12,0.117038
21147,23,82,2026-07-28,829.0,524.5,520081.44,0.19263
21148,23,94,2026-07-28,215.0,920.83,218457.2,0.080913
21149,23,3,2026-08-11,206.0,2211.88,519389.86,0.161575
21150,23,6,2026-08-11,109.0,3830.23,446559.92,0.138918
21151,23,10,2026-08-11,686.0,176.91,141851.08,0.044128
21152,23,30,2026-08-11,115.0,2072.88,255388.55,0.079448
21153,23,33,2026-08-11,219.0,1163.05,271290.63,0.084395
21154,23,35,2026-08-11,1686.0,148.73,335126.22,0.104253
21155,23,81,2026-08-11,780.0,649.24,506407.2,0.157536
21156,23,82,2026-08-11,829.0,524.5,520081.44,0.16179
21157,23,94,2026-08-11,215.0,920.83,218457.2,0.067959
21158,23,3,2026-08-19,206.0,2211.88,519389.86,0.139009
21159,23,6,2026-08-19,109.0,3830.23,440430.85,0.117876
21160,23,10,2026-08-19,686.0,176.91,137721.36,0.03686
21161,23,12,2026-08-19,297.0,1773.71,526791.87,0.14099
21162,23,30,2026-08-19,115.0,2072.88,227120.4,0.060786
21163,23,33,2026-08-19,219.0,1163.05,274720.17,0.073526
21164,23,35,2026-08-19,1686.0,148.73,335126.22,0.089693
21165,23,81,2026-08-19,780.0,649.24,536546.4,0.1436
21166,23,82,2026-08-19,829.0,524.5,520081.44,0.139194
21167,23,94,2026-08-19,215.0,920.83,218457.2,0.058468
21168,23,3,2026-08-24,206.0,2211.88,519389.86,0.137338
21169,23,6,2026-08-24,109.0,3830.23,489077.55,0.129322
21170,23,10,2026-08-24,686.0,176.91,137721.36,0.036416
21171,23,12,2026-08-24,297.0,1773.71,526791.87,0.139295
21172,23,30,2026-08-24,115.0,2072.88,227120.4,0.060055
21173,23,33,2026-08-24,219.0,1163.05,274720.17,0.072642
21174,23,35,2026-08-24,1686.0,148.73,335126.22,0.088614
21175,23,81,2026-08-24,780.0,649.24,533364.0,0.141033
21176,23,82,2026-08-24,829.0,524.5,520081.44,0.13752
21177,23,94,2026-08-24,215.0,920.83,218457.2,0.057765
21178,23,3,2026-09-08,206.0,2211.88,454011.64,0.122295
21179,23,6,2026-09-08,109.0,3830.23,489077.55,0.13174
21180,23,10,2026-09-08,686.0,176.91,137721.36,0.037097
21181,23,12,2026-09-08,297.0,1773.71,487881.9,0.131418
21182,23,30,2026-09-08,115.0,2072.88,236512.45,0.063708
21183,23,33,2026-09-08,219.0,1163.05,274720.17,0.074
21184,23,35,2026-09-08,1686.0,148.73,302873.04,0.081583
21185,23,81,2026-09-08,780.0,649.24,528278.4,0.1423
21186,23,82,2026-09-08,829.0,524.5,563695.13,0.15184
21187,23,94,2026-09-08,215.0,920.83,237663.15,0.064018
21188,23,3,2026-09-09,135.0,2211.88,301729.05,0.084752
21189,23,6,2026-09-09,109.0,3830.23,489077.55,0.137375
21190,23,10,2026-09-09,686.0,176.91,137721.36,0.038684
21191,23,12,2026-09-09,297.0,1773.71,487881.9,0.13704
21192,23,30,2026-09-09,115.0,2072.88,236512.45,0.066433
21193,23,33,2026-09-09,219.0,1163.05,274720.17,0.077165
21194,23,35,2026-09-09,1686.0,148.73,302873.04,0.085073
21195,23,81,2026-09-09,780.0,649.24,528278.4,0.148386
21196,23,82,2026-09-09,829.0,524.5,563695.13,0.158335
21197,23,94,2026-09-09,215.0,920.83,237663.15,0.066756
21198,23,3,2026-09-21,135.0,2211.88,301729.05,0.084187
21199,23,6,2026-09-21,109.0,3830.23,470489.78,0.131274
21200,23,10,2026-09-21,686.0,176.91,142015.72,0.039625
21201,23,12,2026-09-21,297.0,1773.71,509732.19,0.142223
21202,23,30,2026-09-21,115.0,2072.88,238153.5,0.066449
21203,23,33,2026-09-21,219.0,1163.05,274720.17,0.076651
21204,23,35,2026-09-21,1686.0,148.73,293633.76,0.081928
21205,23,81,2026-09-21,780.0,649.24,552193.2,0.154071
21206,23,82,2026-09-21,829.0,524.5,563695.13,0.15728
21207,23,94,2026-09-21,215.0,920.83,237663.15,0.066312
21208,23,3,2026-09-30,135.0,2211.88,292766.4,0.083277
21209,23,6,2026-09-30,109.0,3830.23,429820.79,0.122262
21210,23,10,2026-09-30,686.0,176.91,151832.38,0.043189
21211,23,12,2026-09-30,297.0,1773.71,509732.19,0.144993
21212,23,30,2026-09-30,115.0,2072.88,238153.5,0.067743
21213,23,33,2026-09-30,219.0,1163.05,274720.17,0.078144
21214,23,35,2026-09-30,1686.0,148.73,288373.44,0.082028
21215,23,81,2026-09-30,780.0,649.24,573120.6,0.163024
21216,23,82,2026-09-30,829.0,524.5,529250.18,0.150545
21217,23,94,2026-09-30,215.0,920.83,227788.2,0.064794
21218,23,3,2026-10-02,135.0,2211.88,292766.4,0.083386
21219,23,6,2026-10-02,109.0,3830.23,429820.79,0.122421
21220,23,10,2026-10-02,686.0,176.91,151832.38,0.043245
21221,23,12,2026-10-02,297.0,1773.71,509732.19,0.145182
21222,23,30,2026-10-02,115.0,2072.88,238153.5,0.067831
21223,23,33,2026-10-02,219.0,1163.05,279463.71,0.079597
21224,23,35,2026-10-02,1686.0,148.73,288373.44,0.082134
21225,23,81,2026-10-02,780.0,649.24,563815.2,0.160586
21226,23,82,2026-10-02,829.0,524.5,529250.18,0.150741
21227,23,94,2026-10-02,215.0,920.83,227788.2,0.064879
21228,23,3,2026-10-06,135.0,2211.88,305637.3,0.087892
21229,23,6,2026-10-06,109.0,3830.23,429820.79,0.123604
21230,23,10,2026-10-06,686.0,176.91,151832.38,0.043663
21231,23,12,2026-10-06,297.0,1773.71,463266.54,0.133222
21232,23,30,2026-10-06,115.0,2072.88,238153.5,0.068486
21233,23,33,2026-10-06,219.0,1163.05,279463.71,0.080366
21234,23,35,2026-10-06,1686.0,148.73,288373.44,0.082928
21235,23,81,2026-10-06,780.0,649.24,563815.2,0.162137
21236,23,82,2026-10-06,829.0,524.5,529250.18,0.152197
21237,23,94,2026-10-06,215.0,920.83,227788.2,0.065505
21238,23,3,2026-10-15,135.0,2211.88,305637.3,0.088443
21239,23,6,2026-10-15,109.0,3830.23,429820.79,0.124379
21240,23,10,2026-10-15,686.0,176.91,151043.48,0.043708
21241,23,12,2026-10-15,297.0,1773.71,463266.54,0.134057
21242,23,30,2026-10-15,115.0,2072.88,238153.5,0.068915
21243,23,33,2026-10-15,219.0,1163.05,285494.97,0.082615
21244,23,35,2026-10-15,1686.0,148.73,261464.88,0.075661
21245,23,81,2026-10-15,780.0,649.24,563815.2,0.163153
21246,23,82,2026-10-15,829.0,524.5,529250.18,0.153151
21247,23,94,2026-10-15,215.0,920.83,227788.2,0.065916
21248,23,3,2026-10-19,135.0,2211.88,305637.3,0.0842
21249,23,5,2026-10-19,164.0,986.65,161810.6,0.044577
21250,23,6,2026-10-19,109.0,3830.23,429820.79,0.118411
21251,23,10,2026-10-19,686.0,176.91,160112.4,0.044109
21252,23,12,2026-10-19,297.0,1773.71,470736.09,0.129683
21253,23,30,2026-10-19,115.0,2072.88,238153.5,0.065609
21254,23,33,2026-10-19,219.0,1163.05,281314.26,0.077499
21255,23,35,2026-10-19,1686.0,148.73,261464.88,0.072031
21256,23,81,2026-10-19,780.0,649.24,563815.2,0.155325
21257,23,82,2026-10-19,829.0,524.5,529250.18,0.145803
21258,23,94,2026-10-19,215.0,920.83,227788.2,0.062753
21259,23,3,2026-10-21,135.0,2211.88,305637.3,0.084297
21260,23,5,2026-10-21,164.0,986.65,161810.6,0.044629
21261,23,6,2026-10-21,109.0,3830.23,429820.79,0.118548
21262,23,10,2026-10-21,686.0,176.91,160112.4,0.04416
21263,23,12,2026-10-21,297.0,1773.71,470736.09,0.129833
21264,23,30,2026-10-21,115.0,2072.88,238153.5,0.065685
21265,23,33,2026-10-21,219.0,1163.05,277116.03,0.076431
21266,23,35,2026-10-21,1686.0,148.73,261464.88,0.072114
21267,23,81,2026-10-21,780.0,649.24,563815.2,0.155505
21268,23,82,2026-10-21,829.0,524.5,529250.18,0.145972
21269,23,94,2026-10-21,215.0,920.83,227788.2,0.062826
21270,23,3,2026-11-04,135.0,2211.88,319773.15,0.079692
21271,23,5,2026-11-04,164.0,986.65,154279.72,0.038449
21272,23,6,2026-11-04,109.0,3830.23,395565.36,0.09858
21273,23,10,2026-11-04,686.0,176.91,155303.54,0.038704
21274,23,12,2026-11-04,297.0,1773.71,450676.71,0.112315
21275,23,30,2026-11-04,115.0,2072.88,238153.5,0.059351
21276,23,33,2026-11-04,219.0,1163.05,277580.31,0.069177
21277,23,35,2026-11-04,1686.0,148.73,256828.38,0.064005
21278,23,76,2026-11-04,269.0,1859.39,500175.91,0.124651
21279,23,81,2026-11-04,780.0,649.24,496243.8,0.123671
21280,23,82,2026-11-04,829.0,524.5,540251.01,0.134638
21281,23,94,2026-11-04,215.0,920.83,227788.2,0.056768
21282,23,3,2026-11-10,343.0,2353.483732,838768.77,0.18561
21283,23,5,2026-11-10,164.0,986.65,154279.72,0.03414
21284,23,6,2026-11-10,109.0,3830.23,395565.36,0.087534
21285,23,10,2026-11-10,686.0,176.91,142681.14,0.031574
21286,23,12,2026-11-10,297.0,1773.71,450676.71,0.099729
21287,23,30,2026-11-10,115.0,2072.88,238153.5,0.052701
21288,23,33,2026-11-10,219.0,1163.05,277580.31,0.061425
21289,23,35,2026-11-10,1686.0,148.73,256828.38,0.056833
21290,23,76,2026-11-10,269.0,1859.39,500175.91,0.110683
21291,23,81,2026-11-10,780.0,649.24,496243.8,0.109813
21292,23,82,2026-11-10,829.0,524.5,540251.01,0.119551
21293,23,94,2026-11-10,215.0,920.83,227788.2,0.050407
21294,23,3,2026-11-23,343.0,2353.483732,838768.77,0.187651
21295,23,5,2026-11-23,164.0,986.65,153641.76,0.034373
21296,23,6,2026-11-23,109.0,3830.23,383893.64,0.085886
21297,23,10,2026-11-23,686.0,176.91,137714.5,0.03081
21298,23,12,2026-11-23,297.0,1773.71,468119.52,0.104729
21299,23,30,2026-11-23,115.0,2072.88,238153.5,0.05328
21300,23,33,2026-11-23,219.0,1163.05,261177.21,0.058431
21301,23,35,2026-11-23,1686.0,148.73,256828.38,0.057458
21302,23,76,2026-11-23,269.0,1859.39,500175.91,0.111901
21303,23,81,2026-11-23,780.0,649.24,472399.2,0.105686
21304,23,82,2026-11-23,829.0,524.5,540251.01,0.120866
21305,23,94,2026-11-23,215.0,920.83,218702.3,0.048929
21306,23,3,2026-12-03,343.0,2353.483732,838768.77,0.189375
21307,23,5,2026-12-03,164.0,986.65,146179.76,0.033004
21308,23,6,2026-12-03,109.0,3830.23,378195.12,0.085388
21309,23,10,2026-12-03,686.0,176.91,144855.76,0.032705
21310,23,12,2026-12-03,297.0,1773.71,468119.52,0.105691
21311,23,30,2026-12-03,115.0,2072.88,237164.5,0.053546
21312,23,33,2026-12-03,219.0,1163.05,271535.91,0.061307
21313,23,35,2026-12-03,1686.0,148.73,233763.9,0.052779
21314,23,76,2026-12-03,269.0,1859.39,500175.91,0.112929
21315,23,81,2026-12-03,780.0,649.24,441831.0,0.099756
21316,23,82,2026-12-03,829.0,524.5,549842.54,0.124142
21317,23,94,2026-12-03,215.0,920.83,218702.3,0.049378
21318,23,3,2026-12-04,343.0,2353.483732,838768.77,0.192814
21319,23,5,2026-12-04,164.0,986.65,146179.76,0.033603
21320,23,6,2026-12-04,109.0,3830.23,378195.12,0.086938
21321,23,10,2026-12-04,686.0,176.91,144855.76,0.033299
21322,23,12,2026-12-04,297.0,1773.71,468119.52,0.10761
21323,23,30,2026-12-04,115.0,2072.88,237164.5,0.054519
21324,23,33,2026-12-04,219.0,1163.05,271535.91,0.06242
21325,23,35,2026-12-04,1686.0,148.73,233763.9,0.053737
21326,23,76,2026-12-04,269.0,1859.39,500175.91,0.114979
21327,23,81,2026-12-04,780.0,649.24,441831.0,0.101567
21328,23,82,2026-12-04,829.0,524.5,549842.54,0.126396
21329,23,94,2026-12-04,145.0,920.83,139717.65,0.032118
21330,23,3,2026-12-23,343.0,2353.483732,878790.01,0.186233
21331,23,5,2026-12-23,447.0,981.040649,437072.13,0.092624
21332,23,6,2026-12-23,109.0,3830.23,343920.07,0.072883
21333,23,10,2026-12-23,686.0,176.91,144855.76,0.030698
21334,23,12,2026-12-23,297.0,1773.71,509482.71,0.107969
21335,23,30,2026-12-23,115.0,2072.88,222209.9,0.047091
21336,23,33,2026-12-23,219.0,1163.05,279128.64,0.059153
21337,23,35,2026-12-23,1686.0,148.73,248128.62,0.052583
21338,23,76,2026-12-23,269.0,1859.39,556757.37,0.117988
21339,23,81,2026-12-23,780.0,649.24,417635.4,0.088505
21340,23,82,2026-12-23,829.0,524.5,543061.32,0.115085
21341,23,94,2026-12-23,145.0,920.83,137728.25,0.029187
21342,23,3,2026-12-28,343.0,2353.483732,878790.01,0.18833
21343,23,5,2026-12-28,447.0,981.040649,437072.13,0.093667
21344,23,6,2026-12-28,109.0,3830.23,343920.07,0.073704
21345,23,10,2026-12-28,686.0,176.91,144855.76,0.031043
21346,23,12,2026-12-28,297.0,1773.71,509482.71,0.109185
21347,23,30,2026-12-28,115.0,2072.88,216198.85,0.046333
21348,23,33,2026-12-28,219.0,1163.05,279128.64,0.059819
21349,23,35,2026-12-28,1686.0,148.73,248128.62,0.053176
21350,23,76,2026-12-28,269.0,1859.39,556757.37,0.119317
21351,23,81,2026-12-28,780.0,649.24,417635.4,0.089502
21352,23,82,2026-12-28,829.0,524.5,498278.74,0.106784
21353,23,94,2026-12-28,145.0,920.83,135972.3,0.02914
21354,23,3,2026-12-29,343.0,2353.483732,878790.01,0.18833
21355,23,5,2026-12-29,447.0,981.040649,437072.13,0.093667
21356,23,6,2026-12-29,109.0,3830.23,343920.07,0.073704
21357,23,10,2026-12-29,686.0,176.91,144855.76,0.031043
21358,23,12,2026-12-29,297.0,1773.71,509482.71,0.109185
21359,23,30,2026-12-29,115.0,2072.88,216198.85,0.046333
21360,23,33,2026-12-29,219.0,1163.05,279128.64,0.059819
21361,23,35,2026-12-29,1686.0,148.73,248128.62,0.053176
21362,23,76,2026-12-29,269.0,1859.39,556757.37,0.119317
21363,23,81,2026-12-29,780.0,649.24,417635.4,0.089502
21364,23,82,2026-12-29,829.0,524.5,498278.74,0.106784
21365,23,94,2026-12-29,145.0,920.83,135972.3,0.02914
21366,24,91,2025-08-07,575.0,508.25,292243.75,1.0
21367,24,80,2025-08-14,224.0,862.98,193307.52,0.39812
21368,24,91,2025-08-14,575.0,508.25,292243.75,0.60188
21369,24,80,2025-08-15,224.0,862.98,193307.52,0.741304
21370,24,91,2025-08-15,123.0,508.25,67459.35,0.258696
21371,24,67,2025-08-18,923.0,408.98,377488.54,0.707687
21372,24,80,2025-08-18,103.0,862.98,88463.61,0.165845
21373,24,91,2025-08-18,123.0,508.25,67459.35,0.126468
21374,24,47,2025-08-19,465.0,588.91,273843.15,0.339228
21375,24,67,2025-08-19,923.0,408.98,377488.54,0.46762
21376,24,80,2025-08-19,103.0,862.98,88463.61,0.109586
21377,24,91,2025-08-19,123.0,508.25,67459.35,0.083566
21378,24,14,2025-09-03,554.0,643.6,356554.4,0.301864
21379,24,47,2025-09-03,465.0,588.91,291210.9,0.246543
21380,24,67,2025-09-03,923.0,408.98,377488.54,0.319587
21381,24,80,2025-09-03,103.0,862.98,88463.61,0.074894
21382,24,91,2025-09-03,123.0,508.25,67459.35,0.057112
21383,24,14,2025-09-04,554.0,643.6,356554.4,0.249381
21384,24,47,2025-09-04,465.0,588.91,291210.9,0.203679
21385,24,56,2025-09-04,140.0,1775.57,248579.8,0.173862
21386,24,67,2025-09-04,923.0,408.98,377488.54,0.264023
21387,24,80,2025-09-04,103.0,862.98,88463.61,0.061873
21388,24,91,2025-09-04,123.0,508.25,67459.35,0.047182
21389,24,14,2025-09-05,554.0,643.6,356554.4,0.232551
21390,24,47,2025-09-05,465.0,588.91,291210.9,0.189933
21391,24,48,2025-09-05,464.0,223.0,103472.0,0.067486
21392,24,56,2025-09-05,140.0,1775.57,248579.8,0.162128
21393,24,67,2025-09-05,923.0,408.98,377488.54,0.246205
21394,24,80,2025-09-05,103.0,862.98,88463.61,0.057698
21395,24,91,2025-09-05,123.0,508.25,67459.35,0.043998
21396,24,14,2025-09-10,554.0,643.6,356554.4,0.253937
21397,24,47,2025-09-10,465.0,588.91,291210.9,0.2074
21398,24,48,2025-09-10,464.0,223.0,103472.0,0.073692
21399,24,56,2025-09-10,11.0,1775.57,19934.75,0.014197
21400,24,62,2025-09-10,89.0,1987.7,176905.3,0.125991
21401,24,67,2025-09-10,923.0,408.98,377488.54,0.268846
21402,24,80,2025-09-10,13.0,862.98,11080.42,0.007891
21403,24,91,2025-09-10,123.0,508.25,67459.35,0.048044
21404,24,14,2025-09-12,554.0,643.6,356554.4,0.272374
21405,24,47,2025-09-12,465.0,588.91,291210.9,0.222458
21406,24,48,2025-09-12,464.0,223.0,103472.0,0.079043
21407,24,56,2025-09-12,11.0,1775.57,20329.1,0.01553
21408,24,62,2025-09-12,40.0,1987.7,81464.8,0.062232
21409,24,67,2025-09-12,923.0,408.98,377488.54,0.288366
21410,24,80,2025-09-12,13.0,862.98,11080.42,0.008464
21411,24,91,2025-09-12,123.0,508.25,67459.35,0.051533
21412,24,14,2025-09-15,554.0,643.6,356554.4,0.255155
21413,24,28,2025-09-15,234.0,1450.67,339456.78,0.24292
21414,24,47,2025-09-15,65.0,588.91,40098.5,0.028695
21415,24,48,2025-09-15,464.0,223.0,103472.0,0.074046
21416,24,56,2025-09-15,11.0,1775.57,20329.1,0.014548
21417,24,62,2025-09-15,40.0,1987.7,81464.8,0.058297
21418,24,67,2025-09-15,923.0,408.98,377488.54,0.270136
21419,24,80,2025-09-15,13.0,862.98,11080.42,0.007929
21420,24,91,2025-09-15,123.0,508.25,67459.35,0.048275
21421,24,14,2025-09-17,554.0,643.6,367673.18,0.192406
21422,24,26,2025-09-17,24.0,3591.2,86188.8,0.045103
21423,24,28,2025-09-17,234.0,1450.67,336955.32,0.176331
21424,24,47,2025-09-17,65.0,588.91,40098.5,0.020984
21425,24,48,2025-09-17,464.0,223.0,103472.0,0.054148
21426,24,56,2025-09-17,11.0,1775.57,20329.1,0.010638
21427,24,62,2025-09-17,252.0,1985.293968,500179.68,0.261747
21428,24,67,2025-09-17,923.0,408.98,377488.54,0.197542
21429,24,80,2025-09-17,13.0,862.98,11080.42,0.005798
21430,24,91,2025-09-17,123.0,508.25,67459.35,0.035302
21431,24,14,2025-09-18,554.0,643.6,367673.18,0.155615
21432,24,26,2025-09-18,24.0,3591.2,86188.8,0.036479
21433,24,28,2025-09-18,234.0,1450.67,336955.32,0.142614
21434,24,47,2025-09-18,65.0,588.91,40098.5,0.016971
21435,24,48,2025-09-18,464.0,223.0,103472.0,0.043794
21436,24,56,2025-09-18,11.0,1775.57,20329.1,0.008604
21437,24,62,2025-09-18,474.0,1996.092363,951957.9,0.402911
21438,24,67,2025-09-18,923.0,408.98,377488.54,0.15977
21439,24,80,2025-09-18,13.0,862.98,11080.42,0.00469
21440,24,91,2025-09-18,123.0,508.25,67459.35,0.028552
21441,24,14,2025-09-19,554.0,643.6,367673.18,0.168797
21442,24,26,2025-09-19,24.0,3591.2,86188.8,0.039569
21443,24,28,2025-09-19,111.0,1450.67,152446.29,0.069987
21444,24,47,2025-09-19,65.0,588.91,40098.5,0.018409
21445,24,48,2025-09-19,464.0,223.0,103472.0,0.047504
21446,24,56,2025-09-19,11.0,1775.57,20329.1,0.009333
21447,24,62,2025-09-19,474.0,1996.092363,951957.9,0.43704
21448,24,67,2025-09-19,923.0,408.98,377488.54,0.173303
21449,24,80,2025-09-19,13.0,862.98,11080.42,0.005087
21450,24,91,2025-09-19,123.0,508.25,67459.35,0.03097
21451,24,14,2025-09-23,554.0,643.6,367673.18,0.16126
21452,24,26,2025-09-23,24.0,3591.2,86188.8,0.037802
21453,24,28,2025-09-23,111.0,1450.67,152446.29,0.066862
21454,24,47,2025-09-23,65.0,588.91,40098.5,0.017587
21455,24,48,2025-09-23,464.0,223.0,103472.0,0.045382
21456,24,56,2025-09-23,11.0,1775.57,20329.1,0.008916
21457,24,62,2025-09-23,552.0,1994.143442,1094229.6,0.479926
21458,24,67,2025-09-23,923.0,408.98,377488.54,0.165565
21459,24,80,2025-09-23,13.0,862.98,11395.8,0.004998
21460,24,91,2025-09-23,45.0,508.25,26676.45,0.0117
21461,24,14,2025-09-24,554.0,643.6,367673.18,0.169991
21462,24,26,2025-09-24,24.0,3591.2,86188.8,0.039849
21463,24,28,2025-09-24,111.0,1450.67,152446.29,0.070483
21464,24,47,2025-09-24,16.0,588.91,8667.2,0.004007
21465,24,48,2025-09-24,77.0,223.0,17799.32,0.008229
21466,24,56,2025-09-24,11.0,1775.57,20329.1,0.009399
21467,24,62,2025-09-24,552.0,1994.143442,1094229.6,0.50591
21468,24,67,2025-09-24,923.0,408.98,377488.54,0.174529
21469,24,80,2025-09-24,13.0,862.98,11395.8,0.005269
21470,24,91,2025-09-24,45.0,508.25,26676.45,0.012334
21471,24,14,2025-09-26,554.0,643.6,367673.18,0.148342
21472,24,26,2025-09-26,24.0,3591.2,75769.92,0.03057
21473,24,28,2025-09-26,111.0,1450.67,152446.29,0.061506
21474,24,47,2025-09-26,637.0,527.102465,334749.87,0.135058
21475,24,48,2025-09-26,77.0,223.0,17799.32,0.007181
21476,24,56,2025-09-26,11.0,1775.57,20329.1,0.008202
21477,24,62,2025-09-26,552.0,1994.143442,1094229.6,0.441478
21478,24,67,2025-09-26,923.0,408.98,377488.54,0.152302
21479,24,80,2025-09-26,13.0,862.98,11395.8,0.004598
21480,24,91,2025-09-26,45.0,508.25,26676.45,0.010763
21481,24,14,2025-09-30,554.0,643.6,367673.18,0.133411
21482,24,26,2025-09-30,24.0,3591.2,75769.92,0.027493
21483,24,28,2025-09-30,111.0,1450.67,152446.29,0.055315
21484,24,47,2025-09-30,637.0,527.102465,334749.87,0.121465
21485,24,48,2025-09-30,77.0,223.0,17799.32,0.006459
21486,24,56,2025-09-30,11.0,1775.57,20329.1,0.007376
21487,24,62,2025-09-30,552.0,1994.143442,1094229.6,0.397043
21488,24,67,2025-09-30,923.0,408.98,377488.54,0.136972
21489,24,80,2025-09-30,323.0,892.8187,288784.61,0.104786
21490,24,91,2025-09-30,45.0,508.25,26676.45,0.00968
21491,24,14,2025-10-02,554.0,643.6,367673.18,0.166486
21492,24,26,2025-10-02,24.0,3591.2,75769.92,0.034309
21493,24,28,2025-10-02,111.0,1450.67,152446.29,0.069029
21494,24,47,2025-10-02,906.0,528.52096,481883.28,0.218202
21495,24,48,2025-10-02,77.0,223.0,17799.32,0.00806
21496,24,56,2025-10-02,11.0,1775.57,20329.1,0.009205
21497,24,62,2025-10-02,192.0,1994.143442,399578.88,0.180933
21498,24,67,2025-10-02,923.0,408.98,377488.54,0.170931
21499,24,80,2025-10-02,323.0,892.8187,288784.61,0.130765
21500,24,91,2025-10-02,45.0,508.25,26676.45,0.012079
21501,24,14,2025-10-07,554.0,643.6,367673.18,0.185623
21502,24,26,2025-10-07,24.0,3591.2,76859.76,0.038803
21503,24,28,2025-10-07,111.0,1450.67,152446.29,0.076964
21504,24,47,2025-10-07,906.0,528.52096,481883.28,0.243283
21505,24,48,2025-10-07,77.0,223.0,17799.32,0.008986
21506,24,56,2025-10-07,11.0,1775.57,20329.1,0.010263
21507,24,62,2025-10-07,192.0,1994.143442,399578.88,0.201731
21508,24,67,2025-10-07,923.0,408.98,377488.54,0.190578
21509,24,80,2025-10-07,66.0,892.8187,60016.44,0.0303
21510,24,91,2025-10-07,45.0,508.25,26676.45,0.013468
21511,24,14,2025-10-10,554.0,643.6,367673.18,0.159994
21512,24,26,2025-10-10,24.0,3591.2,76859.76,0.033446
21513,24,47,2025-10-10,906.0,528.52096,481883.28,0.209693
21514,24,48,2025-10-10,77.0,223.0,17799.32,0.007745
21515,24,56,2025-10-10,181.0,1995.273867,363717.69,0.158273
21516,24,62,2025-10-10,192.0,1994.143442,399578.88,0.173878
21517,24,67,2025-10-10,923.0,408.98,377488.54,0.164265
21518,24,80,2025-10-10,66.0,892.8187,60016.44,0.026116
21519,24,91,2025-10-10,229.0,636.792882,153024.67,0.066589
21520,24,14,2025-10-13,554.0,643.6,367673.18,0.139272
21521,24,26,2025-10-13,24.0,3591.2,76859.76,0.029114
21522,24,47,2025-10-13,906.0,528.52096,481883.28,0.182534
21523,24,48,2025-10-13,77.0,223.0,17799.32,0.006742
21524,24,56,2025-10-13,181.0,1995.273867,363717.69,0.137774
21525,24,62,2025-10-13,192.0,1994.143442,399578.88,0.151358
21526,24,67,2025-10-13,923.0,408.98,377488.54,0.14299
21527,24,80,2025-10-13,436.0,917.472326,401935.32,0.15225
